id,word,phrase,meaning
011968,saucepan,large saucepan,大平底锅
011968,saucepan,electric saucepan,电平底锅
011969,saucer,tea saucer,茶碟
011969,saucer,flying saucer,飞碟
011969,saucer,saucer eyes,圆眼睛
011969,saucer,saucer-shaped,碟形的
011969,saucer,saucer of milk,一碟牛奶
011970,sauna,take a sauna,洗桑拿浴
011970,sauna,sauna bath,桑拿浴
011970,sauna,sauna room,桑拿房
011970,sauna,sauna heater,桑拿炉
011970,sauna,sauna culture,桑拿文化
011971,saunter,saunter along,漫步；闲逛
011971,saunter,saunter through,漫步穿过
011971,saunter,saunter about,四处闲逛
011971,saunter,saunter off,漫步离开
011971,saunter,saunter into,漫步走进
011972,sausage,sausage roll,香肠卷
011972,sausage,sausage meat,香肠肉馅
011972,sausage,beef sausage,牛肉香肠
011972,sausage,pork sausage,猪肉香肠
011972,sausage,chicken sausage,鸡肉香肠
011973,savage,savage attack,野蛮攻击
011973,savage,savage beast,凶猛的野兽
011973,savage,savage criticism,严厉的批评
011973,savage,savage nature,野性
011973,savage,savage tribes,野蛮部落
011974,savagely,attack savagely,野蛮地攻击
011974,savagely,behave savagely,行为野蛮
011974,savagely,criticize savagely,猛烈地批评
011974,savagely,fight savagely,激烈地战斗
011974,savagely,react savagely,粗暴地反应
011975,savagery,barbaric savagery,野蛮的残暴
011975,savagery,act of savagery,残暴行为
011975,savagery,unleash savagery,释放残暴
011975,savagery,inhuman savagery,非人的残暴
011975,savagery,savagery and violence,残暴和暴力
011976,savanna,savanna climate,热带草原气候
011976,savanna,savanna grassland,热带稀树草原
011976,savanna,savanna ecosystem,热带草原生态系统
011976,savanna,tropical savanna,热带稀树草原
011976,savanna,savanna region,热带草原地区
011977,save,save money,存钱；省钱
011977,save,save face,保全面子
011977,save,save time,节省时间
011977,save,save energy,节约能源
011977,save,save lives,拯救生命
011978,saver,energy saver,节能器
011978,saver,money saver,省钱的办法；省钱者
011978,saver,life saver,救命者；救生用品
011978,saver,time saver,节省时间的事物（或方法）
011978,saver,space saver,节省空间的设备（或物品）
011979,saving,saving account,储蓄账户
011979,saving,energy saving,节能
011979,saving,cost saving,成本节约
011979,saving,life saving,救命的；救生的
011979,saving,time saving,节省时间的
011980,savior,savior complex,救世情结
011980,savior,the Savior,救世主
011980,savior,savior sibling,救星同胞（通过胚胎植入前基因诊断技术出生，其脐带血等可用于救治患病的兄姐）
011980,savior,potential savior,潜在的救星
011980,savior,emergency savior,紧急救星
011981,savor,savor the moment,享受这一刻
011981,savor,savor the flavor,品尝味道
011981,savor,savor success,享受成功
011981,savor,savor life,品味生活
011981,savor,savor every bite,细细品尝每一口
011982,savory,savory dish,美味的菜肴
011982,savory,savory smell,好闻的气味
011982,savory,savory flavor,可口的味道
011982,savory,savory snack,美味的小吃
011982,savory,savory herbs,芳香的香草
011983,savvy,business savvy,商业头脑
011983,savvy,fashion savvy,时尚触觉
011983,savvy,tech savvy,精通技术
011983,savvy,street savvy,街头智慧
011983,savvy,media savvy,媒体素养
011984,saw,saw through,识破；看穿
011984,saw,saw off,锯掉
011984,saw,saw wood,锯木头；埋头工作
011984,saw,power saw,电锯
011984,saw,circular saw,圆锯
011985,sawdust,sawdust pile,锯末堆
011985,sawdust,sawdust factory,锯末厂
011985,sawdust,sawdust floor,锯末地板
011985,sawdust,sawdust particle,锯末颗粒
011985,sawdust,sawdust bin,锯末箱
011986,sax,saxophone player,萨克斯风演奏者
011986,sax,play the sax,吹奏萨克斯
011986,sax,sax ensemble,萨克斯合奏团
011986,sax,alto sax,中音萨克斯
011986,sax,tenor sax,次中音萨克斯
011987,saxophone,play the saxophone,吹奏萨克斯风
011987,saxophone,saxophone solo,萨克斯风独奏
011987,saxophone,jazz saxophone,爵士萨克斯风
011987,saxophone,saxophone player,萨克斯风演奏者
011987,saxophone,classical saxophone,古典萨克斯风
011988,say,say goodbye,道别；告别
011988,say,say hello,打招呼；问好
011988,say,say something,说点什么
011988,say,have something to say,有话要说
011988,say,say for oneself,为自己辩解；为自己说话
011989,saying,common saying,俗语；常言
011989,saying,old saying,古话；老话
011989,saying,proverbial saying,谚语
011989,saying,wise saying,至理名言
011989,saying,famous saying,名言；名句
011990,scab,pick a scab,把痂揭掉
011990,scab,scab over,结疤；愈合
011990,scab,scab formation,痂的形成
011990,scab,scab picker,揭痂者
011990,scab,scab resistance,抗痂性
011991,scaffold,scaffold structure,脚手架结构
011991,scaffold,construction scaffold,建筑脚手架
011991,scaffold,scaffold platform,脚手架平台
011991,scaffold,scaffold pole,脚手架杆
011991,scaffold,remove the scaffold,拆除脚手架
011992,scaffolding,scaffolding equipment,脚手架设备
011992,scaffolding,scaffolding platform,脚手架平台
011992,scaffolding,scaffolding system,脚手架系统
011992,scaffolding,metal scaffolding,金属脚手架
011992,scaffolding,temporary scaffolding,临时脚手架
011993,scale,on a large scale,大规模地
011993,scale,in scale,成比例；相称
011993,scale,scale down,按比例缩减；缩小
011993,scale,scale up,按比例增加；扩大
011993,scale,out of scale,不成比例；不相称
011994,scaling,scaling factor,比例因子；缩放因子
011994,scaling,scaling law,标度律；比例定律
011994,scaling,scaling up,按比例增加；扩大规模
011994,scaling,scaling down,按比例缩小；降低规模
011994,scaling,linear scaling,线性缩放；线性比例
011995,scallop,scallop shell,扇贝壳
011995,scallop,scallop fishery,扇贝渔业
011995,scallop,scallop edge,扇形边缘
011995,scallop,scallop pattern,扇贝图案
011995,scallop,scallop meat,扇贝肉
011996,scalp,scalp lock,一绺头发
011996,scalp,scalp wound,头皮伤口
011996,scalp,scalp massage,头皮按摩
011996,scalp,scalp treatment,头皮治疗
011996,scalp,scalp infection,头皮感染
011997,scalpel,scalpel blade,手术刀刀片
011997,scalpel,surgical scalpel,外科手术刀
011997,scalpel,precision scalpel,精密手术刀
011997,scalpel,disposable scalpel,一次性手术刀
011997,scalpel,sterilized scalpel,消毒过的手术刀
011998,scam,internet scam,网络骗局
011998,scam,scam artist,诈骗艺术家；骗子
011998,scam,avoid a scam,避免骗局
011998,scam,fall for a scam,上骗局的当
011998,scam,expose a scam,揭露骗局
011999,scamper,scamper off,匆匆跑开
011999,scamper,scamper away,跑走；逃走
011999,scamper,scamper about,四处奔跑
011999,scamper,scamper through,快速穿过
011999,scamper,scamper along,沿着\...\...奔跑
012000,scan,scan through,浏览；快速查看
012000,scan,body scan,身体扫描
012000,scan,brain scan,脑部扫描
012000,scan,scan carefully,仔细查看
012000,scan,scan for,搜索；查找
012001,scandal,political scandal,政治丑闻
012001,scandal,sex scandal,性丑闻
012001,scandal,scandal monger,散布丑闻者
012001,scandal,scandal sheet,黄色小报
012001,scandal,cause a scandal,引起丑闻
012002,scandalous,scandalous behavior,可耻的行为
012002,scandalous,scandalous affair,丑闻事件
012002,scandalous,scandalous rumor,令人震惊的谣言
012002,scandalous,scandalous lie,可耻的谎言
012002,scandalous,scandalous conduct,不道德的行为
012003,scanner,barcode scanner,条形码扫描仪
012003,scanner,optical scanner,光学扫描仪
012003,scanner,document scanner,文件扫描仪
012003,scanner,handheld scanner,手持式扫描仪
012003,scanner,flatbed scanner,平板扫描仪
012004,scanning,scanning electron microscope,扫描电子显微镜
012004,scanning,scanning device,扫描设备
012004,scanning,line scanning,行扫描
012004,scanning,scanning speed,扫描速度
012004,scanning,scanning system,扫描系统
012005,scant,scant attention,很少的关注
012005,scant,scant resources,稀缺的资源
012005,scant,scant respect,极少的尊重
012005,scant,scant knowledge,有限的知识
012005,scant,scant evidence,不足的证据
012006,scapegoat,bear the scapegoat,承担替罪羊的角色
012006,scapegoat,find a scapegoat,找替罪羊
012006,scapegoat,make someone a scapegoat,使某人成为替罪羊
012006,scapegoat,act as a scapegoat,充当替罪羊
012006,scapegoat,scapegoat for something,某事的替罪羊
012007,scar,scar tissue,疤痕组织
012007,scar,emotional scar,情感创伤
012007,scar,scar over,结疤；愈合
012007,scar,leave a scar,留下疤痕
012007,scar,mental scar,精神创伤
012008,scarce,scarce resources,稀缺资源
012008,scarce,be scarce of,缺乏；缺少
012008,scarce,make oneself scarce,溜走；躲开
012008,scarce,scarce commodity,稀缺商品
012008,scarce,scarce funds,资金短缺
012009,scarcely,scarcely ever,几乎从不；很少；极难得
012009,scarcely,scarcely any,几乎没有；几乎什么也不
012009,scarcely,scarcely when,刚一\...就\...
012009,scarcely,scarcely before,刚\...就
012009,scarcely,scarcely enough,几乎不够
012010,scarcity,scarcity of resources,资源短缺
012010,scarcity,food scarcity,食物短缺
012010,scarcity,water scarcity,水资源短缺
012010,scarcity,scarcity value,稀缺价值
012010,scarcity,relative scarcity,相对稀缺
012011,scare,scare away,把...吓跑
012011,scare,scare someone stiff,把某人吓得僵住
012011,scare,scare the life out of someone,把某人吓得要命
012011,scare,scare up,凑合；张罗
012011,scare,scare someone to death,把某人吓死
012012,scarecrow,scarecrow figure,稻草人形象
012012,scarecrow,make a scarecrow,制作一个稻草人
012012,scarecrow,scarecrow costume,稻草人服装
012012,scarecrow,scarecrow field,有稻草人的田地
012012,scarecrow,scarecrow effect,稻草人效应
012013,scared,be scared of,害怕；对\...\...感到恐惧
012013,scared,scared stiff,吓得呆若木鸡；非常害怕
012013,scared,scared to death,吓得要死；极度害怕
012013,scared,look scared,看起来害怕
012013,scared,get scared,变得害怕；受惊
012014,scarf,woollen scarf,羊毛围巾
012014,scarf,silk scarf,丝绸围巾
012014,scarf,scarf down,狼吞虎咽地吃
012014,scarf,fashion scarf,时尚围巾
012014,scarf,winter scarf,冬季围巾
012015,scarlet,scarlet fever,猩红热
012015,scarlet,scarlet letter,红字（小说名）；耻辱的象征
012015,scarlet,scarlet woman,淫妇；妓女
012015,scarlet,scarlet pimpernel,海绿（植物名）
012015,scarlet,scarlet tanager,猩红丽唐纳雀（鸟名）
012016,scary,scary movie,恐怖电影
012016,scary,scary story,恐怖故事
012016,scary,scary place,可怕的地方
012016,scary,scary dream,可怕的梦
012016,scary,scary experience,可怕的经历
012017,scathing,scathing criticism,严厉的批评
012017,scathing,scathing attack,猛烈的攻击
012017,scathing,scathing remarks,尖刻的言论
012017,scathing,scathing review,严厉的审查
012017,scathing,scathing satire,辛辣的讽刺
012018,scatter,scatter about,四处分散；到处都是
012018,scatter,scatter brains,注意力不集中；头脑混乱
012018,scatter,scatter seeds,播撒种子
012018,scatter,scatter stones,乱扔石头
012018,scatter,scatter light,散射光
012019,scattered,scattered showers,零星阵雨
012019,scattered,scattered villages,分散的村庄
012019,scattered,scattered light,散射光
012019,scattered,scattered thoughts,分散的想法；杂乱的思绪
012019,scattered,scattered distribution,分散分布
012020,scattering,scattering angle,散射角
012020,scattering,scattering coefficient,散射系数
012020,scattering,scattering experiment,散射实验
012020,scattering,scattering cross section,散射截面
012020,scattering,random scattering,随机散射
012021,scavenge,scavenge for,搜寻，寻找
012021,scavenge,scavenge through,仔细搜寻
012021,scavenge,scavenge around,在周围搜寻
012021,scavenge,scavenge off,从\...清除；从\...捡取
012021,scavenge,scavenge out,搜出，找出
012022,scavenger,scavenger hunt,寻宝游戏；拾荒式搜索
012022,scavenger,scavenger cell,吞噬细胞；清道夫细胞
012022,scavenger,scavenger receptor,清道夫受体
012022,scavenger,marine scavenger,海洋食腐动物
012022,scavenger,urban scavenger,城市拾荒者
012023,scenario,scenario analysis,情景分析；场景分析
012023,scenario,future scenario,未来情景；未来场景
012023,scenario,worst-case scenario,最坏情况；最坏的情况
012023,scenario,likely scenario,可能的情况；有可能的场景
012023,scenario,alternative scenario,替代方案；备选情景
012024,scene,crime scene,犯罪现场
012024,scene,on the scene,当场；在现场
012024,scene,set the scene,为...做好准备；为...设置背景
012024,scene,behind the scenes,在幕后；秘密地
012024,scene,scene of action,活动领域；活动场所
012025,scenery,natural scenery,自然风景
012025,scenery,magnificent scenery,壮丽的景色
012025,scenery,picturesque scenery,如画的风景
012025,scenery,breathtaking scenery,令人惊叹的景色
012025,scenery,rural scenery,乡村风光
012026,scenic,scenic spot,景点；风景区
012026,scenic,scenic route,风景优美的路线
012026,scenic,scenic beauty,风景美
012026,scenic,scenic drive,风景驾车路线
012026,scenic,scenic area,景区；风景区域
012027,scent,scent of,\...\...的气味
012027,scent,scent out,嗅出；察觉
012027,scent,catch the scent,闻到气味
012027,scent,give off a scent,散发出气味
012027,scent,lose the scent,失去气味线索
012028,scented,scented candle,香薰蜡烛
012028,scented,scented soap,香皂
012028,scented,scented flower,芳香的花
012028,scented,scented tea,香茶
012028,scented,scented lotion,香体乳液
012029,schedule,on schedule,按时；按预定时间
012029,schedule,ahead of schedule,提前
012029,schedule,behind schedule,落后于预定计划；晚点
012029,schedule,production schedule,生产进度表；生产计划
012029,schedule,class schedule,课程表；课表
012030,scheduled,scheduled flight,定期航班
012030,scheduled,scheduled maintenance,定期维护
012030,scheduled,scheduled delivery,预定交付
012030,scheduled,scheduled meeting,预定会议
012030,scheduled,scheduled service,定期服务
012031,scheduling,scheduling algorithm,调度算法
012031,scheduling,scheduling problem,调度问题
012031,scheduling,task scheduling,任务调度
012031,scheduling,production scheduling,生产调度
012031,scheduling,resource scheduling,资源调度
012032,schema,database schema,数据库模式
012032,schema,conceptual schema,概念模式
012032,schema,logical schema,逻辑模式
012032,schema,physical schema,物理模式
012032,schema,schema definition,模式定义
012033,schematic,schematic diagram,原理图；示意图
012033,schematic,schematic design,方案设计；原理图设计
012033,schematic,schematic drawing,示意图；略图
012033,schematic,schematic representation,图示；示意表示
012033,schematic,schematic view,原理图视图；示意视图
012034,scheme,color scheme,配色方案；色彩搭配
012034,scheme,pension scheme,养老金计划
012034,scheme,design scheme,设计方案
012034,scheme,training scheme,培训计划
012034,scheme,marketing scheme,营销方案
012035,schism,religious schism,宗教分裂
012035,schism,political schism,政治分歧
012035,schism,create a schism,造成分裂
012035,schism,widen the schism,扩大分歧
012035,schism,heal the schism,弥合分裂
012036,schizophrenia,paranoid schizophrenia,偏执型精神分裂症
012036,schizophrenia,hebephrenic schizophrenia,青春型精神分裂症
012036,schizophrenia,catatonic schizophrenia,紧张型精神分裂症
012036,schizophrenia,undifferentiated schizophrenia,未分化型精神分裂症
012036,schizophrenia,residual schizophrenia,残留型精神分裂症
012037,scholar,academic scholar,学术学者
012037,scholar,prominent scholar,杰出的学者
012037,scholar,scholar athlete,学者运动员
012037,scholar,visiting scholar,访问学者
012037,scholar,scholar in residence,住校学者
012038,scholarly,scholarly research,学术研究
012038,scholarly,scholarly work,学术著作
012038,scholarly,scholarly article,学术文章
012038,scholarly,scholarly publication,学术出版物
012038,scholarly,scholarly community,学术界
012039,scholarship,academic scholarship,学术奖学金
012039,scholarship,merit scholarship,优秀奖学金
012039,scholarship,full scholarship,全额奖学金
012039,scholarship,scholarship program,奖学金项目
012039,scholarship,graduate scholarship,研究生奖学金
012040,scholastic,scholastic achievement,学业成就
012040,scholastic,scholastic aptitude,学术能力
012040,scholastic,scholastic record,学业成绩记录
012040,scholastic,scholastic competition,学术竞赛
012040,scholastic,scholastic pressure,学业压力
012041,school,go to school,去上学
012041,school,after school,放学后
012041,school,at school,在学校；在上学
012041,school,school uniform,校服
012041,school,high school,高中
012042,schoolboy,naughty schoolboy,顽皮的男学生
012042,schoolboy,clever schoolboy,聪明的男学生
012042,schoolboy,young schoolboy,年轻的男学生
012042,schoolboy,shy schoolboy,害羞的男学生
012042,schoolboy,popular schoolboy,受欢迎的男学生
012043,schoolchild,primary schoolchild,小学生
012043,schoolchild,junior schoolchild,初中学生
012043,schoolchild,schoolchild\'s uniform,学童制服
012043,schoolchild,naughty schoolchild,调皮的学童
012043,schoolchild,intelligent schoolchild,聪明的学童
012044,schoolgirl,young schoolgirl,年轻的女学生
012044,schoolgirl,naughty schoolgirl,调皮的女学生
012044,schoolgirl,clever schoolgirl,聪明的女学生
012044,schoolgirl,pretty schoolgirl,漂亮的女学生
012044,schoolgirl,shy schoolgirl,害羞的女学生
012045,schoolhouse,old schoolhouse,旧校舍
012045,schoolhouse,small schoolhouse,小型校舍
012045,schoolhouse,abandoned schoolhouse,废弃的校舍
012045,schoolhouse,newly built schoolhouse,新建的校舍
012045,schoolhouse,country schoolhouse,乡村校舍
012046,schooling,home schooling,在家教育；家庭学校教育
012046,schooling,compulsory schooling,义务教育
012046,schooling,vocational schooling,职业教育
012046,schooling,elementary schooling,初等教育
012046,schooling,secondary schooling,中等教育
012047,schoolmate,old schoolmate,老同学
012047,schoolmate,former schoolmate,以前的同学
012047,schoolmate,close schoolmate,亲密的同学
012047,schoolmate,new schoolmate,新同学
012047,schoolmate,childhood schoolmate,童年同学
012048,schoolteacher,experienced schoolteacher,经验丰富的教师
012048,schoolteacher,primary schoolteacher,小学教师
012048,schoolteacher,popular schoolteacher,受欢迎的教师
012048,schoolteacher,dedicated schoolteacher,敬业的教师
012048,schoolteacher,newly qualified schoolteacher,新获得资格的教师
012049,schoolwork,finish schoolwork,完成功课
012049,schoolwork,do schoolwork,做功课
012049,schoolwork,hand in schoolwork,交功课
012049,schoolwork,check schoolwork,检查功课
012049,schoolwork,help with schoolwork,帮忙做功课
012050,schoolyard,in the schoolyard,在校园里
012050,schoolyard,play in the schoolyard,在校园里玩耍
012050,schoolyard,clean the schoolyard,打扫校园
012050,schoolyard,run around the schoolyard,在校园里到处跑
012050,schoolyard,decorate the schoolyard,装饰校园
012051,schooner,fore-and-aft schooner,纵帆船
012051,schooner,topsail schooner,上桅纵帆船
012051,schooner,brigantine schooner,双桅纵帆船
012051,schooner,gaff-rigged schooner,斜桁纵帆船
012051,schooner,schooner yacht,纵帆船型游艇
012052,science,natural science,自然科学
012052,science,social science,社会科学
012052,science,political science,政治学
012052,science,computer science,计算机科学
012052,science,science fiction,科幻小说
012053,scientific,scientific research,科学研究
012053,scientific,scientific method,科学方法
012053,scientific,scientific community,科学界
012053,scientific,scientific knowledge,科学知识
012053,scientific,scientific discovery,科学发现
012054,scientifically,scientifically proven,科学证明的
012054,scientifically,scientifically based,基于科学的
012054,scientifically,scientifically accurate,科学准确的
012054,scientifically,scientifically sound,科学合理的
012054,scientifically,scientifically investigated,经过科学调查的
012055,scientist,computer scientist,计算机科学家
012055,scientist,social scientist,社会科学家
012055,scientist,medical scientist,医学科学家
012055,scientist,environmental scientist,环境科学家
012055,scientist,space scientist,太空科学家
012056,scissors,a pair of scissors,一把剪刀
012056,scissors,cut with scissors,用剪刀剪
012056,scissors,sharp scissors,锋利的剪刀
012056,scissors,disposable scissors,一次性剪刀
012056,scissors,scissors gesture,剪刀手势
012057,sclerosis,multiple sclerosis,多发性硬化
012057,sclerosis,systemic sclerosis,系统性硬化症
012057,sclerosis,cerebral sclerosis,脑硬化
012057,sclerosis,arterial sclerosis,动脉硬化
012057,sclerosis,renal sclerosis,肾硬化
012058,scoff,scoff at,嘲笑；轻视
012058,scoff,scoff down,狼吞虎咽地吃
012058,scoff,scoff something away,很快地吃光某物
012058,scoff,scoff out,大声嘲笑
012058,scoff,scoff openly,公然嘲笑
012059,scold,scold severely,严厉斥责
012059,scold,scold constantly,不断责骂
012059,scold,scold harshly,严厉地训斥
012059,scold,scold angrily,生气地责骂
012059,scold,scold for no reason,无缘无故地责骂
012060,scoop,scoop out,舀出；挖出
012060,scoop,scoop up,用勺舀起；抱起
012060,scoop,ice cream scoop,冰淇淋勺
012060,scoop,scoop the news,抢先报道新闻
012060,scoop,scoop something from something,从某物中舀出某物
012061,scoot,scoot down,向下滑
012061,scoot,scoot off,匆匆离开
012061,scoot,scoot away,迅速跑开
012061,scoot,scoot along,快走
012061,scoot,scoot over,挪过去
012062,scooter,electric scooter,电动滑板车
012062,scooter,stand-up scooter,站立式滑板车
012062,scooter,gas scooter,汽油滑板车
012062,scooter,scooter rental,滑板车租赁
012062,scooter,scooter race,滑板车比赛
012063,scope,within the scope,在范围内
012063,scope,scope of work,工作范围
012063,scope,scope out,打量；观察
012063,scope,broad scope,广阔的范围
012063,scope,limited scope,有限的范围
012064,scorch,scorch mark,焦痕
012064,scorch,scorch the earth,把地面烧焦；进行焦土政策
012064,scorch,scorch test,灼热试验
012064,scorch,scorch resistance,抗焦性；耐焦性
012064,scorch,scorch damage,烧焦损伤
012065,score,score a goal,进一球
012065,score,keep score,计分；记录分数
012065,score,score points,得分
012065,score,high score,高分
012065,score,low score,低分
012066,scoreboard,electronic scoreboard,电子计分板
012066,scoreboard,sports scoreboard,体育比赛计分板
012066,scoreboard,scoreboard update,计分板更新
012066,scoreboard,scoreboard display,计分板显示
012066,scoreboard,digital scoreboard,数字计分板
012067,scorecard,performance scorecard,绩效计分卡
012067,scorecard,credit scorecard,信用评分卡
012067,scorecard,environmental scorecard,环境计分卡
012067,scorecard,quality scorecard,质量计分卡
012067,scorecard,safety scorecard,安全计分卡
012068,scorer,top scorer,得分最高者；最佳射手
012068,scorer,leading scorer,主要得分手；领先的得分者
012068,scorer,high scorer,高分获得者；高分选手
012068,scorer,point scorer,得分点；得分者
012068,scorer,goal scorer,进球得分者；射手
012069,scoring,scoring system,计分系统
012069,scoring,scoring average,平均得分
012069,scoring,scoring opportunity,得分机会
012069,scoring,scoring method,计分方法
012069,scoring,scoring point,得分点
012070,scorn,heap scorn on,对\...\...大肆嘲笑
012070,scorn,utter scorn,完全蔑视
012070,scorn,show scorn for,对\...\...表示轻蔑
012070,scorn,deserve scorn,应受鄙视
012070,scorn,treat with scorn,以轻蔑的态度对待
012071,scorpion,scorpion fish,蝎子鱼
012071,scorpion,scorpion sting,蝎子蜇伤
012071,scorpion,black scorpion,黑蝎子
012071,scorpion,scorpion venom,蝎子毒液
012071,scorpion,giant scorpion,巨型蝎子
012072,scotch,scotch the rumour,制止谣言
012072,scotch,scotch a snake,打死一条蛇
012072,scotch,scotch an evil,消除罪恶
012072,scotch,scotch a plan,挫败计划
012072,scotch,scotch a conspiracy,粉碎阴谋
012073,scoundrel,base scoundrel,卑鄙的无赖
012073,scoundrel,notorious scoundrel,臭名昭著的恶棍
012073,scoundrel,wicked scoundrel,邪恶的坏蛋
012073,scoundrel,ruthless scoundrel,无情的无赖
012073,scoundrel,despicable scoundrel,可鄙的恶棍
012074,scour,scour out,冲刷成；搜寻出
012074,scour,scour for,四处搜索；竭力寻找
012074,scour,scour through,彻底搜查；仔细浏览
012074,scour,scour away,冲刷掉；洗掉
012074,scour,give the place a good scour,把这个地方好好擦洗一番
012075,scourge,the scourge of war,战争的祸害
012075,scourge,a scourge of disease,疾病的灾祸
012075,scourge,scourge the enemy,痛击敌人
012075,scourge,scourge out,清除；扫除
012075,scourge,bear the scourge,忍受惩罚；承受苦难
012076,scout,scout around,四处寻找
012076,scout,scout out,侦察出；寻找
012076,scout,talent scout,人才发掘者；星探
012076,scout,scout troop,童子军小队
012076,scout,boy scout,童子军；过于理想而不切实际的人
012077,scowl,scowl at,对\...怒目而视
012077,scowl,scowl with anger,愤怒地皱眉
012077,scowl,wear a scowl,面带怒容
012077,scowl,give a scowl,皱起眉头，面露怒色
012077,scowl,fix a scowl,板起脸，怒视
012078,scramble,scramble for,争夺；争抢
012078,scramble,scramble up,爬上；攀登
012078,scramble,scramble out of,从\...\...仓促逃出
012078,scramble,scramble eggs,炒蛋
012078,scramble,scramble to do sth,匆忙做某事
012079,scrap,scrap metal,废金属
012079,scrap,scrap paper,废纸
012079,scrap,scrap heap,废料堆
012079,scrap,scrap a plan,废弃一项计划
012079,scrap,scrap the meeting,取消会议
012080,scrapbook,scrapbook collection,剪贴簿收藏
012080,scrapbook,create a scrapbook,制作一本剪贴簿
012080,scrapbook,scrapbook page,剪贴簿页面
012080,scrapbook,fill a scrapbook,填满一本剪贴簿
012080,scrapbook,decorate a scrapbook,装饰一本剪贴簿
012081,scrape,scrape through,勉强通过（考试等）
012081,scrape,scrape together,凑集；积攒
012081,scrape,scrape off,刮掉；擦掉
012081,scrape,scrape out,挖空；挖出
012081,scrape,scrape up,费力地获得；勉强凑齐
012082,scratch,scratch the surface,只触及表面；浅尝辄止
012082,scratch,start from scratch,从头开始；白手起家
012082,scratch,up to scratch,达到标准；合格
012082,scratch,scratch out,划掉；删掉
012082,scratch,scratch one\'s head,苦思冥想；绞尽脑汁
012083,scratchy,scratchy throat,喉咙发痒
012083,scratchy,scratchy fabric,粗糙的织物
012083,scratchy,scratchy handwriting,潦草的笔迹
012083,scratchy,scratchy sound,刺耳的声音
012083,scratchy,scratchy record,有刮痕的唱片
012084,scrawl,scrawl a note,潦草地写一张便条
012084,scrawl,scrawl something down,草草写下某物
012084,scrawl,scrawl on the paper,在纸上乱涂
012084,scrawl,scrawl a signature,潦草地签名
012084,scrawl,scrawl in a hurry,匆忙乱涂
012085,scrawny,scrawny chicken,瘦骨嶙峋的鸡
012085,scrawny,scrawny neck,细长的脖子
012085,scrawny,scrawny arms,瘦弱的胳膊
012085,scrawny,scrawny legs,干瘪的腿
012085,scrawny,scrawny figure,瘦长的身影
012086,scream,scream for,强烈要求；为\...而尖叫
012086,scream,scream out,尖叫着说出
012086,scream,scream bloody murder,大声惊呼；强烈抗议
012086,scream,scream with laughter,放声大笑
012086,scream,scream in terror,惊恐地尖叫
012087,screaming,screaming fit,大发雷霆
012087,screaming,screaming headlines,耸人听闻的标题
012087,screaming,screaming success,巨大的成功
012087,screaming,screaming pain,剧痛
012087,screaming,screaming colors,鲜艳夺目的颜色
012088,screech,screech to a halt,嘎然停止
012088,screech,screech out,尖声喊出
012088,screech,screech in terror,惊恐地尖叫
012088,screech,screech of brakes,刹车的尖叫声
012088,screech,screech with laughter,放声大笑
012089,screen,screen saver,屏幕保护程序
012089,screen,touch screen,触摸屏
012089,screen,silver screen,银幕；电影业
012089,screen,computer screen,电脑屏幕
012089,screen,screen display,屏幕显示
012090,screening,screening test,筛查试验
012090,screening,job screening,工作筛选
012090,screening,preliminary screening,初步筛选
012090,screening,genetic screening,基因筛查
012090,screening,security screening,安全检查
012091,screenplay,write a screenplay,写一个电影剧本
012091,screenplay,excellent screenplay,出色的电影剧本
012091,screenplay,original screenplay,原创电影剧本
012091,screenplay,adapted screenplay,改编的电影剧本
012091,screenplay,win an award for screenplay,因电影剧本获奖
012092,screenwriter,acclaimed screenwriter,备受赞誉的编剧
012092,screenwriter,prominent screenwriter,杰出的编剧
012092,screenwriter,up-and-coming screenwriter,崭露头角的编剧
012092,screenwriter,veteran screenwriter,资深编剧
012092,screenwriter,award-winning screenwriter,获奖编剧
012093,screw,screw up,弄糟；搞砸
012093,screw,put the screw on,对...施加压力；强迫
012093,screw,screw loose,精神失常；行为古怪
012093,screw,screw around,鬼混；闲荡
012093,screw,screw in,拧入；旋入
012094,screwdriver,electric screwdriver,电动螺丝刀
012094,screwdriver,cordless screwdriver,无绳螺丝刀
012094,screwdriver,screwdriver bit,螺丝刀头
012094,screwdriver,precision screwdriver,精密螺丝刀
012094,screwdriver,flathead screwdriver,一字螺丝刀
012095,scribble,scribble down,草草记下
012095,scribble,scribble out,涂掉；划掉
012095,scribble,scribble notes,草草写笔记
012095,scribble,scribble something illegibly,潦草地写些难以辨认的东西
012095,scribble,scribble on a piece of paper,在一张纸上乱涂
012096,scribe,scribe line,划线
012096,scribe,professional scribe,职业抄写员
012096,scribe,scribe tool,书写工具
012096,scribe,ancient scribe,古代抄写员
012096,scribe,scribe work,抄写工作
012097,scrimmage,football scrimmage,足球混战
012097,scrimmage,scrimmage line,争球线
012097,scrimmage,scrimmage play,混战战术
012097,scrimmage,scrimmage formation,混战阵形
012097,scrimmage,enter the scrimmage,加入混战
012098,script,movie script,电影剧本
012098,script,script writing,剧本创作
012098,script,stage script,舞台剧剧本
012098,script,script editor,剧本编辑
012098,script,original script,原创剧本
012099,scriptural,scriptural authority,圣经权威
012099,scriptural,scriptural interpretation,圣经解释
012099,scriptural,scriptural studies,圣经研究
012099,scriptural,scriptural passage,圣经章节
012099,scriptural,scriptural reference,圣经参考
